ID_NUMBER,ACTIVITY_LOCATION,EVALUATION_IDENTIFIER,EVALUATION_TYPE,EVALUATION_DESC,EVALUATION_AGENCY,EVALUATION_START_DATE,FOUND_VIOLATION,REGISTRY_ID,FAC_NAME,FAC_STREET,FAC_CITY,FAC_STATE,FAC_ZIP,FAC_COUNTY,FAC_EPA_REGION,FAC_LAT,FAC_LONG,FAC_DERIVED_WBD,FAC_DERIVED_CD113,FAC_PERCENT_MINORITY,FAC_POP_DEN,DFR_URL
MAD063913909,MA,001,FRR,FINANCIAL RECORD REVIEW,S  ,06/14/2007,N  ,110016762403,LEAVENS AWARDS CO INC,41 SUMMER ST,ATTLEBORO,MA,2703,BRISTOL,1,41.93512,-71.29028000000001,10900040401,4,15.645,1452.63,http://echo.epa.gov/detailed-facility-report?fid=110016762403
MAD985290907,MA,000,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,11/10/1994,N  ,110003492131,FLEET ENVIRONMENTAL SERVICES INC,11 RIDGE HILL RD,FREETOWN,MA,2702,BRISTOL,1,41.78544,-71.07682,10900040802,4,6.47,410.76,http://echo.epa.gov/detailed-facility-report?fid=110003492131
MAR000503557,MA,001,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,03/29/2001,N  ,110012264913,PRINT WORKS INC THE,1B SPACEWAY LN,HOPEDALE,MA,1747,WORCESTER,1,42.106190000000005,-71.51214,10900030205,4,13.585,1023.46,http://echo.epa.gov/detailed-facility-report?fid=110012264913
MAR000500991,MA,001,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,08/12/2011,Y  ,110009595214,ESS LABORATORY,106 SOUTH ST,HOPKINTON,MA,1748,MIDDLESEX,1,42.19931,-71.54215,10700050101,4,10.085,749.04,http://echo.epa.gov/detailed-facility-report?fid=110009595214
MAR000511741,MA,001,CSE,COMPLIANCE SCHEDULE EVALUATION,S  ,09/30/2008,N  ,110001956857,CLASSIC FURNITURE,90 HAYWARD ST,FRANKLIN,MA,2038,NORFOLK,1,42.082770000000004,-71.40914000000001,10900010601,4,8.445,1051.61,http://echo.epa.gov/detailed-facility-report?fid=110001956857
MAR000511741,MA,001,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,08/17/2010,Y  ,110001956857,CLASSIC FURNITURE,90 HAYWARD ST,FRANKLIN,MA,2038,NORFOLK,1,42.082770000000004,-71.40914000000001,10900010601,4,8.445,1051.61,http://echo.epa.gov/detailed-facility-report?fid=110001956857
MAR000511741,MA,001,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,02/08/2007,Y  ,110001956857,CLASSIC FURNITURE,90 HAYWARD ST,FRANKLIN,MA,2038,NORFOLK,1,42.082770000000004,-71.40914000000001,10900010601,4,8.445,1051.61,http://echo.epa.gov/detailed-facility-report?fid=110001956857
MAR000511741,MA,001,SNY,SIGNIFICANT NON-COMPLIER,S  ,10/24/2014,N  ,110001956857,CLASSIC FURNITURE,90 HAYWARD ST,FRANKLIN,MA,2038,NORFOLK,1,42.082770000000004,-71.40914000000001,10900010601,4,8.445,1051.61,http://echo.epa.gov/detailed-facility-report?fid=110001956857
MAR000511741,MA,001,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,03/21/2014,Y  ,110001956857,CLASSIC FURNITURE,90 HAYWARD ST,FRANKLIN,MA,2038,NORFOLK,1,42.082770000000004,-71.40914000000001,10900010601,4,8.445,1051.61,http://echo.epa.gov/detailed-facility-report?fid=110001956857
MAR000511741,MA,001,SNN,NOT A SIGNIFICANT NON-COMPLIER,S  ,01/30/2015,N  ,110001956857,CLASSIC FURNITURE,90 HAYWARD ST,FRANKLIN,MA,2038,NORFOLK,1,42.082770000000004,-71.40914000000001,10900010601,4,8.445,1051.61,http://echo.epa.gov/detailed-facility-report?fid=110001956857
MAD001197763,MA,001,NRR,NON-FINANCIAL RECORD REVIEW,S  ,03/02/2012,Y  ,110043923635,NEEDLETECH PRODUCTS,452 JOHN L DIETSCH BLVD,NORTH ATTLEBOROUGH,MA,2763,BRISTOL,1,41.98591,-71.29765,10900040401,4,9.891,1598.84,http://echo.epa.gov/detailed-facility-report?fid=110043923635
MAD001197763,MA,001,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,01/03/1991,N  ,110043923635,NEEDLETECH PRODUCTS,452 JOHN L DIETSCH BLVD,NORTH ATTLEBOROUGH,MA,2763,BRISTOL,1,41.98591,-71.29765,10900040401,4,9.891,1598.84,http://echo.epa.gov/detailed-facility-report?fid=110043923635
MAD001197763,MA,001,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,03/27/2003,N  ,110043923635,NEEDLETECH PRODUCTS,452 JOHN L DIETSCH BLVD,NORTH ATTLEBOROUGH,MA,2763,BRISTOL,1,41.98591,-71.29765,10900040401,4,9.891,1598.84,http://echo.epa.gov/detailed-facility-report?fid=110043923635
MAD001197763,MA,001,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,03/17/2011,Y  ,110043923635,NEEDLETECH PRODUCTS,452 JOHN L DIETSCH BLVD,NORTH ATTLEBOROUGH,MA,2763,BRISTOL,1,41.98591,-71.29765,10900040401,4,9.891,1598.84,http://echo.epa.gov/detailed-facility-report?fid=110043923635
MAD001197763,MA,001,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,12/06/2012,Y  ,110043923635,NEEDLETECH PRODUCTS,452 JOHN L DIETSCH BLVD,NORTH ATTLEBOROUGH,MA,2763,BRISTOL,1,41.98591,-71.29765,10900040401,4,9.891,1598.84,http://echo.epa.gov/detailed-facility-report?fid=110043923635
MAD982191975,MA,000,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,01/28/1998,Y  ,110009591049,VARITEK ENGINEERING CORP,115 PLEASANT ST,MILLIS,MA,2054,NORFOLK,1,42.15256,-71.36164000000001,10900010603,4,5.966,788.81,http://echo.epa.gov/detailed-facility-report?fid=110009591049
MAD052635455,MA,001,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,07/02/2008,Y  ,110001944291,FALL RIVER LANDFILL,1080 AIRPORT RD,FALL RIVER,MA,2720,BRISTOL,1,41.7524,-71.1052,10900040804,4,7.231,1074.83,http://echo.epa.gov/detailed-facility-report?fid=110001944291
MAD052635455,MA,001,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,09/10/2013,N  ,110001944291,FALL RIVER LANDFILL,1080 AIRPORT RD,FALL RIVER,MA,2720,BRISTOL,1,41.7524,-71.1052,10900040804,4,7.231,1074.83,http://echo.epa.gov/detailed-facility-report?fid=110001944291
MAD041552878,MA,000,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,12/15/1995,Y  ,110054621940,GAF MATERIALS,60 CURVE ST,MILLIS,MA,2054,NORFOLK,1,42.172211,-71.356278,10900010603,4,6.401,684.88,http://echo.epa.gov/detailed-facility-report?fid=110054621940
MAD041552878,MA,000,CSE,COMPLIANCE SCHEDULE EVALUATION,S  ,04/17/1996,N  ,110054621940,GAF MATERIALS,60 CURVE ST,MILLIS,MA,2054,NORFOLK,1,42.172211,-71.356278,10900010603,4,6.401,684.88,http://echo.epa.gov/detailed-facility-report?fid=110054621940
MAD041552878,MA,001,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,12/17/1987,Y  ,110054621940,GAF MATERIALS,60 CURVE ST,MILLIS,MA,2054,NORFOLK,1,42.172211,-71.356278,10900010603,4,6.401,684.88,http://echo.epa.gov/detailed-facility-report?fid=110054621940
MAD041552878,MA,001,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,10/08/2004,Y  ,110054621940,GAF MATERIALS,60 CURVE ST,MILLIS,MA,2054,NORFOLK,1,42.172211,-71.356278,10900010603,4,6.401,684.88,http://echo.epa.gov/detailed-facility-report?fid=110054621940
MAD041552878,MA,001,FCI,FOCUSED COMPLIANCE INSPECTION,S  ,06/04/2008,Y  ,110054621940,GAF MATERIALS,60 CURVE ST,MILLIS,MA,2054,NORFOLK,1,42.172211,-71.356278,10900010603,4,6.401,684.88,http://echo.epa.gov/detailed-facility-report?fid=110054621940
MAD041552878,MA,001,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,09/25/2007,N  ,110054621940,GAF MATERIALS,60 CURVE ST,MILLIS,MA,2054,NORFOLK,1,42.172211,-71.356278,10900010603,4,6.401,684.88,http://echo.epa.gov/detailed-facility-report?fid=110054621940
MAD041552878,MA,001,CSE,COMPLIANCE SCHEDULE EVALUATION,S  ,01/15/2009,N  ,110054621940,GAF MATERIALS,60 CURVE ST,MILLIS,MA,2054,NORFOLK,1,42.172211,-71.356278,10900010603,4,6.401,684.88,http://echo.epa.gov/detailed-facility-report?fid=110054621940
MAC300005410,MA,001,CSE,COMPLIANCE SCHEDULE EVALUATION,S  ,04/26/2007,N  ,110032730383,MILFORD HIGHWAY DEPT,1 FRONT ST,MILFORD,MA,1757,WORCESTER,1,42.1404,-71.51346,10900010601,4,14.61,1355.93,http://echo.epa.gov/detailed-facility-report?fid=110032730383
MAC300005410,MA,001,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,08/10/2005,Y  ,110032730383,MILFORD HIGHWAY DEPT,1 FRONT ST,MILFORD,MA,1757,WORCESTER,1,42.1404,-71.51346,10900010601,4,14.61,1355.93,http://echo.epa.gov/detailed-facility-report?fid=110032730383
MAD981212855,MA,001,FCI,FOCUSED COMPLIANCE INSPECTION,S  ,03/18/2005,N  ,110003467864,RESTORATION SYSTEMS,30 FARM ST,MILLIS,MA,2054,NORFOLK,1,42.146146,-71.380994,10900010603,4,6.228,970.25,http://echo.epa.gov/detailed-facility-report?fid=110003467864
MAR000015156,MA,001,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,03/30/2017,U  ,110024342549,OLDCASTLE PRECAST,41 ALMEIDA RD,REHOBOTH,MA,2769,BRISTOL,1,41.78784,-71.29144000000001,10900040701,4,7.347,658.67,http://echo.epa.gov/detailed-facility-report?fid=110024342549
MAD980912877,MA,000,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,02/11/1994,Y  ,110000762782,MICROVASIVE DIVISION BOSTON SCIENTIFIC CORPORATION,31 MAPLE ST.,MILFORD,MA,1757,WORCESTER,1,42.1344,-71.48216,10900010601,4,14.649000000000001,1231.95,http://echo.epa.gov/detailed-facility-report?fid=110000762782
MAD980912877,MA,000,CSE,COMPLIANCE SCHEDULE EVALUATION,S  ,09/01/1994,N  ,110000762782,MICROVASIVE DIVISION BOSTON SCIENTIFIC CORPORATION,31 MAPLE ST.,MILFORD,MA,1757,WORCESTER,1,42.1344,-71.48216,10900010601,4,14.649000000000001,1231.95,http://echo.epa.gov/detailed-facility-report?fid=110000762782
MAD980912877,MA,000,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,02/25/1997,Y  ,110000762782,MICROVASIVE DIVISION BOSTON SCIENTIFIC CORPORATION,31 MAPLE ST.,MILFORD,MA,1757,WORCESTER,1,42.1344,-71.48216,10900010601,4,14.649000000000001,1231.95,http://echo.epa.gov/detailed-facility-report?fid=110000762782
MAD099416133,MA,001,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,11/26/1986,Y  ,110003449288,POIRIERS INC,76 THIRTEENTH ST,FALL RIVER,MA,2720,BRISTOL,1,41.699307,-71.145596,10900040803,4,15.767000000000001,4599.0,http://echo.epa.gov/detailed-facility-report?fid=110003449288
MAD099416133,MA,002,CSE,COMPLIANCE SCHEDULE EVALUATION,S  ,01/29/1987,N  ,110003449288,POIRIERS INC,76 THIRTEENTH ST,FALL RIVER,MA,2720,BRISTOL,1,41.699307,-71.145596,10900040803,4,15.767000000000001,4599.0,http://echo.epa.gov/detailed-facility-report?fid=110003449288
MAD982191983,MA,000,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,12/10/1992,Y  ,110024371892,DRAKA CABLETEQ USA,761 JOSEPH WARNER BLVD,TAUNTON,MA,2780,BRISTOL,1,41.87149,-71.123863,10900040302,4,17.499000000000002,1137.57,http://echo.epa.gov/detailed-facility-report?fid=110024371892
MAD982191983,MA,000,CSE,COMPLIANCE SCHEDULE EVALUATION,S  ,06/23/1993,N  ,110024371892,DRAKA CABLETEQ USA,761 JOSEPH WARNER BLVD,TAUNTON,MA,2780,BRISTOL,1,41.87149,-71.123863,10900040302,4,17.499000000000002,1137.57,http://echo.epa.gov/detailed-facility-report?fid=110024371892
MAD982191983,MA,000,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,11/04/1999,Y  ,110024371892,DRAKA CABLETEQ USA,761 JOSEPH WARNER BLVD,TAUNTON,MA,2780,BRISTOL,1,41.87149,-71.123863,10900040302,4,17.499000000000002,1137.57,http://echo.epa.gov/detailed-facility-report?fid=110024371892
MAD982191983,MA,000,CSE,COMPLIANCE SCHEDULE EVALUATION,S  ,01/21/2000,Y  ,110024371892,DRAKA CABLETEQ USA,761 JOSEPH WARNER BLVD,TAUNTON,MA,2780,BRISTOL,1,41.87149,-71.123863,10900040302,4,17.499000000000002,1137.57,http://echo.epa.gov/detailed-facility-report?fid=110024371892
MAD982191983,MA,001,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,01/23/2004,N  ,110024371892,DRAKA CABLETEQ USA,761 JOSEPH WARNER BLVD,TAUNTON,MA,2780,BRISTOL,1,41.87149,-71.123863,10900040302,4,17.499000000000002,1137.57,http://echo.epa.gov/detailed-facility-report?fid=110024371892
MAD982191983,MA,001,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,09/21/2010,N  ,110024371892,DRAKA CABLETEQ USA,761 JOSEPH WARNER BLVD,TAUNTON,MA,2780,BRISTOL,1,41.87149,-71.123863,10900040302,4,17.499000000000002,1137.57,http://echo.epa.gov/detailed-facility-report?fid=110024371892
MAD982191983,MA,001,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,E  ,07/14/2014,Y  ,110024371892,DRAKA CABLETEQ USA,761 JOSEPH WARNER BLVD,TAUNTON,MA,2780,BRISTOL,1,41.87149,-71.123863,10900040302,4,17.499000000000002,1137.57,http://echo.epa.gov/detailed-facility-report?fid=110024371892
MAD029375557,MA,000,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,02/09/1998,Y  ,110003430528,BOBS AUTO BODY,34 FARM ST,MILLIS,MA,2054,NORFOLK,1,42.146094,-71.380985,10900010603,4,6.232,971.94,http://echo.epa.gov/detailed-facility-report?fid=110003430528
MAR000501767,MA,001,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,02/13/2001,Y  ,110002056266,INTERPLEX ETCH LOGIC,54 VENUS WAY,ATTLEBORO,MA,2703,BRISTOL,1,41.9022,-71.34109000000001,10900040401,4,31.648000000000003,3111.73,http://echo.epa.gov/detailed-facility-report?fid=110002056266
MAR000501767,MA,001,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,12/16/2003,N  ,110002056266,INTERPLEX ETCH LOGIC,54 VENUS WAY,ATTLEBORO,MA,2703,BRISTOL,1,41.9022,-71.34109000000001,10900040401,4,31.648000000000003,3111.73,http://echo.epa.gov/detailed-facility-report?fid=110002056266
MAR000501767,MA,001,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,04/20/2005,N  ,110002056266,INTERPLEX ETCH LOGIC,54 VENUS WAY,ATTLEBORO,MA,2703,BRISTOL,1,41.9022,-71.34109000000001,10900040401,4,31.648000000000003,3111.73,http://echo.epa.gov/detailed-facility-report?fid=110002056266
MAR000501767,MA,001,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,09/18/2013,Y  ,110002056266,INTERPLEX ETCH LOGIC,54 VENUS WAY,ATTLEBORO,MA,2703,BRISTOL,1,41.9022,-71.34109000000001,10900040401,4,31.648000000000003,3111.73,http://echo.epa.gov/detailed-facility-report?fid=110002056266
MAD981896665,MA,000,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,03/23/2000,Y  ,110006503961,NEWTON DEPARTMENT OF PUBLIC WORKS,74 ELLIOT ST,NEWTON,MA,2461,MIDDLESEX,1,42.31633,-71.21383,10900010703,4,19.132,3981.1,http://echo.epa.gov/detailed-facility-report?fid=110006503961
MAD019540194,MA,000,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,06/02/1998,N  ,110008402237,ARTS THREE HOUR CLEANERS,20 ELM ST,NORTH ATTLEBORO,MA,2760,BRISTOL,1,41.98189,-71.33181,10900040401,4,8.922,1354.89,http://echo.epa.gov/detailed-facility-report?fid=110008402237
MAD030823686,MA,001,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,11/15/1983,Y  ,110008402941,WESTINGHOUSE ELECTRIC CORP,60 CHARLES ST,NEEDHAM,MA,2494,NORFOLK,1,42.305620000000005,-71.22152,10900010703,4,17.605999999999998,3228.21,http://echo.epa.gov/detailed-facility-report?fid=110008402941
MAR000012161,MA,001,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,04/05/2007,N  ,110025384778,ZYMARK CORP,68 ELM STREET,HOPKINTON,MA,1748,MIDDLESEX,1,42.21829,-71.5414,10700050101,4,8.24,566.22,http://echo.epa.gov/detailed-facility-report?fid=110025384778
MAD982198558,MA,001,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,02/06/1991,N  ,110003478763,GREENWOOD FIRE APPARATUS INC,530 JOHN L DIETSCH BLVD,NORTH ATTLEBORO,MA,2760,BRISTOL,1,41.9886,-71.29889,10900040401,4,9.282,1535.87,http://echo.epa.gov/detailed-facility-report?fid=110003478763
MAD001405794,MA,001,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,03/04/1986,N  ,110024299132,GLADDING HEARN SHIPBUILDING,1 RIVERSIDE AVE,SOMERSET,MA,2726,BRISTOL,1,41.71907,-71.16606999999999,10900040804,4,14.765999999999998,4407.11,http://echo.epa.gov/detailed-facility-report?fid=110024299132
MAD001405794,MA,001,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,06/28/2004,N  ,110024299132,GLADDING HEARN SHIPBUILDING,1 RIVERSIDE AVE,SOMERSET,MA,2726,BRISTOL,1,41.71907,-71.16606999999999,10900040804,4,14.765999999999998,4407.11,http://echo.epa.gov/detailed-facility-report?fid=110024299132
MAD051783439,MA,001,NRR,NON-FINANCIAL RECORD REVIEW,S  ,03/01/1988,Y  ,110006037895,CLIFFS CYCLES,84 ROCKWOOD RD,NORFOLK,MA,2056,NORFOLK,1,42.1308,-71.33536,10900010602,4,11.789000000000001,794.62,http://echo.epa.gov/detailed-facility-report?fid=110006037895
MAC300094125,MA,001,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,07/11/2013,Y  ,110043925161,INTERPLAST GROUP CORPORATION,455 SOMERSET AVE,DIGHTON,MA,2715,BRISTOL,1,41.85412,-71.11578,10900040302,4,11.922,774.78,http://echo.epa.gov/detailed-facility-report?fid=110043925161
MAC300094125,MA,001,CSE,COMPLIANCE SCHEDULE EVALUATION,S  ,02/28/2014,N  ,110043925161,INTERPLAST GROUP CORPORATION,455 SOMERSET AVE,DIGHTON,MA,2715,BRISTOL,1,41.85412,-71.11578,10900040302,4,11.922,774.78,http://echo.epa.gov/detailed-facility-report?fid=110043925161
MAR000013094,MA,001,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,06/21/2007,N  ,110003499198,CVS PHARMACY 1018,189 WATERTOWN ST,WATERTOWN,MA,2472,MIDDLESEX,1,42.362125,-71.193483,10900010704,4,24.809,7373.37,http://echo.epa.gov/detailed-facility-report?fid=110003499198
MAR000505529,MA,001,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,12/11/2008,Y  ,110002018968,TAMER INDUSTRIES,185 RIVERSIDE AVENUE,SOMERSET,MA,2725,BRISTOL,1,41.72051,-71.1636,10900040804,4,14.798,4331.39,http://echo.epa.gov/detailed-facility-report?fid=110002018968
MAR000505529,MA,001,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,12/14/2017,Y  ,110002018968,TAMER INDUSTRIES,185 RIVERSIDE AVENUE,SOMERSET,MA,2725,BRISTOL,1,41.72051,-71.1636,10900040804,4,14.798,4331.39,http://echo.epa.gov/detailed-facility-report?fid=110002018968
MAR000009381,MA,000,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,11/12/1998,Y  ,110002020492,EC HILLIARD CORPORATION,10 LIBERTY WAY,FRANKLIN,MA,2038,NORFOLK ,1,42.055679999999995,-71.402,10900010601,4,8.52,783.94,http://echo.epa.gov/detailed-facility-report?fid=110002020492
MAR000009381,MA,001,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,08/11/2009,U  ,110002020492,EC HILLIARD CORPORATION,10 LIBERTY WAY,FRANKLIN,MA,2038,NORFOLK ,1,42.055679999999995,-71.402,10900010601,4,8.52,783.94,http://echo.epa.gov/detailed-facility-report?fid=110002020492
MAD980667588,MA,001,FCI,FOCUSED COMPLIANCE INSPECTION,S  ,09/15/1987,N  ,110040480271,CAMBRIDGE BIOSCIENCE CORP,35 SOUTH ST,HOPKINTON,MA,1748,MIDDLESEX,1,42.20986,-71.54906,10900030205,4,7.942,573.76,http://echo.epa.gov/detailed-facility-report?fid=110040480271
MAD985275122,MA,000,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,05/10/1991,N  ,110009592574,NORWELL MANUF CO,360 BROADWAY,TAUNTON,MA,2780,BRISTOL,1,41.928020000000004,-71.08845,10900040204,4,15.715,1576.88,http://echo.epa.gov/detailed-facility-report?fid=110009592574
MAD985275122,MA,000,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,09/02/1992,Y  ,110009592574,NORWELL MANUF CO,360 BROADWAY,TAUNTON,MA,2780,BRISTOL,1,41.928020000000004,-71.08845,10900040204,4,15.715,1576.88,http://echo.epa.gov/detailed-facility-report?fid=110009592574
MAD985275122,MA,000,CSE,COMPLIANCE SCHEDULE EVALUATION,S  ,03/03/1993,N  ,110009592574,NORWELL MANUF CO,360 BROADWAY,TAUNTON,MA,2780,BRISTOL,1,41.928020000000004,-71.08845,10900040204,4,15.715,1576.88,http://echo.epa.gov/detailed-facility-report?fid=110009592574
MAD019283894,MA,000,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,03/22/1993,Y  ,110001944380,ADVANCED SIGNING INCORPORATED,4 INDUSTRIAL PARK RD,MEDWAY,MA,2053,NORFOLK,1,42.15733,-71.39226,10900010603,4,6.545,914.02,http://echo.epa.gov/detailed-facility-report?fid=110001944380
MAD019283894,MA,001,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,11/18/1986,N  ,110001944380,ADVANCED SIGNING INCORPORATED,4 INDUSTRIAL PARK RD,MEDWAY,MA,2053,NORFOLK,1,42.15733,-71.39226,10900010603,4,6.545,914.02,http://echo.epa.gov/detailed-facility-report?fid=110001944380
MAD019283894,MA,001,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,01/23/2004,Y  ,110001944380,ADVANCED SIGNING INCORPORATED,4 INDUSTRIAL PARK RD,MEDWAY,MA,2053,NORFOLK,1,42.15733,-71.39226,10900010603,4,6.545,914.02,http://echo.epa.gov/detailed-facility-report?fid=110001944380
MAD019283894,MA,001,SNY,SIGNIFICANT NON-COMPLIER,S  ,04/30/2004,Y  ,110001944380,ADVANCED SIGNING INCORPORATED,4 INDUSTRIAL PARK RD,MEDWAY,MA,2053,NORFOLK,1,42.15733,-71.39226,10900010603,4,6.545,914.02,http://echo.epa.gov/detailed-facility-report?fid=110001944380
MAD019283894,MA,001,SNN,NOT A SIGNIFICANT NON-COMPLIER,S  ,11/01/2004,N  ,110001944380,ADVANCED SIGNING INCORPORATED,4 INDUSTRIAL PARK RD,MEDWAY,MA,2053,NORFOLK,1,42.15733,-71.39226,10900010603,4,6.545,914.02,http://echo.epa.gov/detailed-facility-report?fid=110001944380
MAD019283894,MA,001,CSE,COMPLIANCE SCHEDULE EVALUATION,S  ,01/11/2005,N  ,110001944380,ADVANCED SIGNING INCORPORATED,4 INDUSTRIAL PARK RD,MEDWAY,MA,2053,NORFOLK,1,42.15733,-71.39226,10900010603,4,6.545,914.02,http://echo.epa.gov/detailed-facility-report?fid=110001944380
MAC300010493,MA,001,CSE,COMPLIANCE SCHEDULE EVALUATION,S  ,10/07/2009,N  ,110037193872,FOSTER MILLER,15 FORGE PKWY,FRANKLIN,MA,2038,NORFOLK,1,42.083104,-71.438785,10900010601,4,8.59,1090.49,http://echo.epa.gov/detailed-facility-report?fid=110037193872
MAC300010493,MA,001,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,02/26/2009,Y  ,110037193872,FOSTER MILLER,15 FORGE PKWY,FRANKLIN,MA,2038,NORFOLK,1,42.083104,-71.438785,10900010601,4,8.59,1090.49,http://echo.epa.gov/detailed-facility-report?fid=110037193872
MAD058893678,MA,001,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,11/20/2003,Y  ,110008404716,GETTY PETROLEUM MARKETING,110 GALEN ST,WATERTOWN,MA,2472,MIDDLESEX,1,42.36148,-71.18566,10900010704,4,25.165,7926.98,http://echo.epa.gov/detailed-facility-report?fid=110008404716
MAD058893678,MA,001,CSE,COMPLIANCE SCHEDULE EVALUATION,S  ,01/23/2004,N  ,110008404716,GETTY PETROLEUM MARKETING,110 GALEN ST,WATERTOWN,MA,2472,MIDDLESEX,1,42.36148,-71.18566,10900010704,4,25.165,7926.98,http://echo.epa.gov/detailed-facility-report?fid=110008404716
MAD072090475,MA,001,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,01/11/1991,Y  ,110043884561,SOUTH MAIN SHELL INC,4 SOUTH MAIN ST,MANSFIELD,MA,2048,BRISTOL,1,42.024570000000004,-71.21639,10900040302,4,9.3,1122.72,http://echo.epa.gov/detailed-facility-report?fid=110043884561
MAD072090475,MA,002,CSE,COMPLIANCE SCHEDULE EVALUATION,S  ,02/19/1991,N  ,110043884561,SOUTH MAIN SHELL INC,4 SOUTH MAIN ST,MANSFIELD,MA,2048,BRISTOL,1,42.024570000000004,-71.21639,10900040302,4,9.3,1122.72,http://echo.epa.gov/detailed-facility-report?fid=110043884561
MAD088987201,MA,000,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,11/21/1990,Y  ,110003447324,SANBORN ASSOCIATES INC,25 COMMERCIAL DR,WRENTHAM,MA,2093,NORFOLK,1,42.05123,-71.30068,10900040301,4,5.419,679.01,http://echo.epa.gov/detailed-facility-report?fid=110003447324
MAD088987201,MA,000,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,05/27/1992,N  ,110003447324,SANBORN ASSOCIATES INC,25 COMMERCIAL DR,WRENTHAM,MA,2093,NORFOLK,1,42.05123,-71.30068,10900040301,4,5.419,679.01,http://echo.epa.gov/detailed-facility-report?fid=110003447324
MAD088987201,MA,001,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,10/18/1984,N  ,110003447324,SANBORN ASSOCIATES INC,25 COMMERCIAL DR,WRENTHAM,MA,2093,NORFOLK,1,42.05123,-71.30068,10900040301,4,5.419,679.01,http://echo.epa.gov/detailed-facility-report?fid=110003447324
