NPDES_ID,REGISTRY_ID,ACTIVITY_ID,ACTIVITY_TYPE_CODE,COMP_MONITOR_TYPE_CODE,COMP_MONITOR_TYPE_DESC,STATE_EPA_FLAG,ACTUAL_BEGIN_DATE,ACTUAL_END_DATE,ACTIVITY_OUTCOME_CODE,ACTIVITY_OUTCOME_DESC,FAC_NAME,FAC_STREET,FAC_CITY,FAC_STATE,FAC_ZIP,FAC_COUNTY,FAC_EPA_REGION,FAC_LAT,FAC_LONG,FAC_DERIVED_WBD,FAC_DERIVED_CD113,FAC_PERCENT_MINORITY,FAC_POP_DEN,DFR_URL
MA0102598,110000732814,20128570,INS,CEI,Evaluation,S,,06/11/1984,,,CHARLES RIVER WASTEWATER TREATMENT FACILITY,66 VILLAGE STREET,MEDWAY,MA,2053,NORFOLK,1,42.14087,-71.38896,10900010602,4,6.9270000000000005,1055.67,http://echo.epa.gov/detailed-facility-report?fid=110000732814
MA0102598,110000732814,20128579,INS,CEI,Evaluation,S,,11/06/1992,,,CHARLES RIVER WASTEWATER TREATMENT FACILITY,66 VILLAGE STREET,MEDWAY,MA,2053,NORFOLK,1,42.14087,-71.38896,10900010602,4,6.9270000000000005,1055.67,http://echo.epa.gov/detailed-facility-report?fid=110000732814
MA0102598,110000732814,20128583,INS,CEI,Evaluation,S,,02/18/1994,,,CHARLES RIVER WASTEWATER TREATMENT FACILITY,66 VILLAGE STREET,MEDWAY,MA,2053,NORFOLK,1,42.14087,-71.38896,10900010602,4,6.9270000000000005,1055.67,http://echo.epa.gov/detailed-facility-report?fid=110000732814
MA0102598,110000732814,20128585,INS,CEI,Evaluation,S,,09/09/1993,,,CHARLES RIVER WASTEWATER TREATMENT FACILITY,66 VILLAGE STREET,MEDWAY,MA,2053,NORFOLK,1,42.14087,-71.38896,10900010602,4,6.9270000000000005,1055.67,http://echo.epa.gov/detailed-facility-report?fid=110000732814
MA0102598,110000732814,1400006811,INS,DIA,Diagnostic,S,06/24/2008,06/24/2008,,,CHARLES RIVER WASTEWATER TREATMENT FACILITY,66 VILLAGE STREET,MEDWAY,MA,2053,NORFOLK,1,42.14087,-71.38896,10900010602,4,6.9270000000000005,1055.67,http://echo.epa.gov/detailed-facility-report?fid=110000732814
MA0102598,110000732814,3600168101,INS,CEI,Evaluation,S,06/17/2015,06/17/2015,,,CHARLES RIVER WASTEWATER TREATMENT FACILITY,66 VILLAGE STREET,MEDWAY,MA,2053,NORFOLK,1,42.14087,-71.38896,10900010602,4,6.9270000000000005,1055.67,http://echo.epa.gov/detailed-facility-report?fid=110000732814
MA0102598,110000732814,3601204287,INS,CEI,Evaluation,S,09/26/2017,09/26/2017,,,CHARLES RIVER WASTEWATER TREATMENT FACILITY,66 VILLAGE STREET,MEDWAY,MA,2053,NORFOLK,1,42.14087,-71.38896,10900010602,4,6.9270000000000005,1055.67,http://echo.epa.gov/detailed-facility-report?fid=110000732814
MA0102598,110000732814,20128531,INS,CEI,Evaluation,E,,08/04/1999,,,CHARLES RIVER WASTEWATER TREATMENT FACILITY,66 VILLAGE STREET,MEDWAY,MA,2053,NORFOLK,1,42.14087,-71.38896,10900010602,4,6.9270000000000005,1055.67,http://echo.epa.gov/detailed-facility-report?fid=110000732814
MA0102598,110000732814,20128534,INS,CEI,Evaluation,S,,06/15/1996,,,CHARLES RIVER WASTEWATER TREATMENT FACILITY,66 VILLAGE STREET,MEDWAY,MA,2053,NORFOLK,1,42.14087,-71.38896,10900010602,4,6.9270000000000005,1055.67,http://echo.epa.gov/detailed-facility-report?fid=110000732814
MA0102598,110000732814,20128538,INS,CEI,Evaluation,E,,10/10/2002,,,CHARLES RIVER WASTEWATER TREATMENT FACILITY,66 VILLAGE STREET,MEDWAY,MA,2053,NORFOLK,1,42.14087,-71.38896,10900010602,4,6.9270000000000005,1055.67,http://echo.epa.gov/detailed-facility-report?fid=110000732814
MA0102598,110000732814,20128546,INS,CEI,Evaluation,E,,11/12/1992,,,CHARLES RIVER WASTEWATER TREATMENT FACILITY,66 VILLAGE STREET,MEDWAY,MA,2053,NORFOLK,1,42.14087,-71.38896,10900010602,4,6.9270000000000005,1055.67,http://echo.epa.gov/detailed-facility-report?fid=110000732814
MA0102598,110000732814,20128562,INS,CEI,Evaluation,S,,06/28/1985,,,CHARLES RIVER WASTEWATER TREATMENT FACILITY,66 VILLAGE STREET,MEDWAY,MA,2053,NORFOLK,1,42.14087,-71.38896,10900010602,4,6.9270000000000005,1055.67,http://echo.epa.gov/detailed-facility-report?fid=110000732814
MA0102598,110000732814,20128563,INS,SA1,Sampling,S,,05/20/1985,,,CHARLES RIVER WASTEWATER TREATMENT FACILITY,66 VILLAGE STREET,MEDWAY,MA,2053,NORFOLK,1,42.14087,-71.38896,10900010602,4,6.9270000000000005,1055.67,http://echo.epa.gov/detailed-facility-report?fid=110000732814
MA0102598,110000732814,20128574,INS,CEI,Evaluation,E,,06/01/1983,,,CHARLES RIVER WASTEWATER TREATMENT FACILITY,66 VILLAGE STREET,MEDWAY,MA,2053,NORFOLK,1,42.14087,-71.38896,10900010602,4,6.9270000000000005,1055.67,http://echo.epa.gov/detailed-facility-report?fid=110000732814
MA0102598,110000732814,20128584,INS,PSI,Sampling (IU),E,,02/15/1994,,,CHARLES RIVER WASTEWATER TREATMENT FACILITY,66 VILLAGE STREET,MEDWAY,MA,2053,NORFOLK,1,42.14087,-71.38896,10900010602,4,6.9270000000000005,1055.67,http://echo.epa.gov/detailed-facility-report?fid=110000732814
MA0102598,110000732814,20128557,INS,CEI,Evaluation,S,,07/08/1986,,,CHARLES RIVER WASTEWATER TREATMENT FACILITY,66 VILLAGE STREET,MEDWAY,MA,2053,NORFOLK,1,42.14087,-71.38896,10900010602,4,6.9270000000000005,1055.67,http://echo.epa.gov/detailed-facility-report?fid=110000732814
MA0102598,110000732814,20128584,INS,CE2,Evaluation (IU),E,,02/15/1994,,,CHARLES RIVER WASTEWATER TREATMENT FACILITY,66 VILLAGE STREET,MEDWAY,MA,2053,NORFOLK,1,42.14087,-71.38896,10900010602,4,6.9270000000000005,1055.67,http://echo.epa.gov/detailed-facility-report?fid=110000732814
MA0102598,110000732814,20128547,INS,CEI,Evaluation,E,,02/27/1996,,,CHARLES RIVER WASTEWATER TREATMENT FACILITY,66 VILLAGE STREET,MEDWAY,MA,2053,NORFOLK,1,42.14087,-71.38896,10900010602,4,6.9270000000000005,1055.67,http://echo.epa.gov/detailed-facility-report?fid=110000732814
MA0102598,110000732814,20128561,INS,AU1,Audit,E,,03/04/1986,,,CHARLES RIVER WASTEWATER TREATMENT FACILITY,66 VILLAGE STREET,MEDWAY,MA,2053,NORFOLK,1,42.14087,-71.38896,10900010602,4,6.9270000000000005,1055.67,http://echo.epa.gov/detailed-facility-report?fid=110000732814
MA0102598,110000732814,20128586,INS,CEI,Evaluation,E,,06/26/1990,,,CHARLES RIVER WASTEWATER TREATMENT FACILITY,66 VILLAGE STREET,MEDWAY,MA,2053,NORFOLK,1,42.14087,-71.38896,10900010602,4,6.9270000000000005,1055.67,http://echo.epa.gov/detailed-facility-report?fid=110000732814
MA0102598,110000732814,20128587,INS,CEI,Evaluation,S,,06/12/1995,,,CHARLES RIVER WASTEWATER TREATMENT FACILITY,66 VILLAGE STREET,MEDWAY,MA,2053,NORFOLK,1,42.14087,-71.38896,10900010602,4,6.9270000000000005,1055.67,http://echo.epa.gov/detailed-facility-report?fid=110000732814
MA0102598,110000732814,1000010211,INS,CEI,Evaluation,E,06/24/2008,06/24/2008,,,CHARLES RIVER WASTEWATER TREATMENT FACILITY,66 VILLAGE STREET,MEDWAY,MA,2053,NORFOLK,1,42.14087,-71.38896,10900010602,4,6.9270000000000005,1055.67,http://echo.epa.gov/detailed-facility-report?fid=110000732814
MAU000036,110024356720,20125374,INS,CE2,Evaluation (IU),E,,08/22/2002,,,SEEKONK MFG CO INC,87 PERRIN AVE,SEEKONK,MA,2771,BRISTOL,1,41.89236,-71.33643000000001,10900040401,4,32.518,2946.59,http://echo.epa.gov/detailed-facility-report?fid=110024356720
MAR1000IZ,110070066105,3601442609,INS,CEI,Evaluation,E,05/16/2018,05/16/2018,,,"MAPLEBROOK COMMON CONDOMINIUMS, PHASE III",OLD STONE BRIDGE LN,BELLINGHAM,MA,2019,NORFOLK COUNTY,1,42.0792,-71.4635,10900030208,4,8.164,746.83,http://echo.epa.gov/detailed-facility-report?fid=110070066105
MAG250911,110000834900,3400158772,INS,CEI,Evaluation,E,09/17/2013,09/17/2013,,,SAINT GOBAIN CONTAINERS,1 NATIONAL ST,MILFORD,MA,1757,WORCESTER,1,42.127778,-71.51055600000001,10900010601,4,14.458,1385.85,http://echo.epa.gov/detailed-facility-report?fid=110000834900
MAG250911,110000834900,20121250,INS,CEI,Evaluation,S,,06/27/2002,,,SAINT GOBAIN CONTAINERS,1 NATIONAL ST,MILFORD,MA,1757,WORCESTER,1,42.127778,-71.51055600000001,10900010601,4,14.458,1385.85,http://echo.epa.gov/detailed-facility-report?fid=110000834900
MAG250911,110000834900,1800008707,INS,CEI,Evaluation,S,01/29/2009,01/29/2009,,,SAINT GOBAIN CONTAINERS,1 NATIONAL ST,MILFORD,MA,1757,WORCESTER,1,42.127778,-71.51055600000001,10900010601,4,14.458,1385.85,http://echo.epa.gov/detailed-facility-report?fid=110000834900
MAR05B681,110000834900,3400159155,INS,CEI,Evaluation,E,09/17/2013,09/17/2013,,,SAINT GOBAIN CONTAINERS,1 NATIONAL ST,MILFORD,MA,1757,WORCESTER,1,42.127778,-71.51055600000001,10900010601,4,14.458,1385.85,http://echo.epa.gov/detailed-facility-report?fid=110000834900
MAR00A251,110001938618,20122493,INS,CEI,Evaluation,E,,09/03/1999,,,ROSENFELD CONCRETE CORP,75 PLAIN ST,HOPEDALE,MA,1747,WORCESTER,1,42.1104,-71.51351,10900030205,4,13.769,1097.25,http://echo.epa.gov/detailed-facility-report?fid=110001938618
MAU000274,110000496035,3600797354,INS,CEI,Evaluation,E,08/30/2016,08/31/2016,,,ROBBINS MANUFACTURING CO INC,1200 AIRPORT RD.,FALL RIVER,MA,2720,BRISTOL,1,41.746596999999994,-71.10274100000001,10900040803,4,8.234,1139.11,http://echo.epa.gov/detailed-facility-report?fid=110000496035
MA0100978,110038211869,20125441,INS,CEI,Evaluation,S,,03/11/2005,,,MEDFIELD WASTEWATER TREATMENT FACILITY,197 WEST ST,MEDFIELD,MA,2052,NORFOLK,1,42.190808000000004,-71.33502800000001,10900010604,4,6.949,642.5,http://echo.epa.gov/detailed-facility-report?fid=110038211869
MA0100978,110038211869,20125443,INS,CEI,Evaluation,E,,06/19/2001,,,MEDFIELD WASTEWATER TREATMENT FACILITY,197 WEST ST,MEDFIELD,MA,2052,NORFOLK,1,42.190808000000004,-71.33502800000001,10900010604,4,6.949,642.5,http://echo.epa.gov/detailed-facility-report?fid=110038211869
MA0100978,110038211869,20125445,INS,CEI,Evaluation,S,,08/12/1999,,,MEDFIELD WASTEWATER TREATMENT FACILITY,197 WEST ST,MEDFIELD,MA,2052,NORFOLK,1,42.190808000000004,-71.33502800000001,10900010604,4,6.949,642.5,http://echo.epa.gov/detailed-facility-report?fid=110038211869
MA0100978,110038211869,20125466,INS,CEI,Evaluation,S,,02/13/1985,,,MEDFIELD WASTEWATER TREATMENT FACILITY,197 WEST ST,MEDFIELD,MA,2052,NORFOLK,1,42.190808000000004,-71.33502800000001,10900010604,4,6.949,642.5,http://echo.epa.gov/detailed-facility-report?fid=110038211869
MA0100978,110038211869,20125469,INS,AU1,Audit,E,,08/31/1983,,,MEDFIELD WASTEWATER TREATMENT FACILITY,197 WEST ST,MEDFIELD,MA,2052,NORFOLK,1,42.190808000000004,-71.33502800000001,10900010604,4,6.949,642.5,http://echo.epa.gov/detailed-facility-report?fid=110038211869
MA0100978,110038211869,200003445,INS,SA1,Sampling,S,06/09/2006,06/09/2006,,,MEDFIELD WASTEWATER TREATMENT FACILITY,197 WEST ST,MEDFIELD,MA,2052,NORFOLK,1,42.190808000000004,-71.33502800000001,10900010604,4,6.949,642.5,http://echo.epa.gov/detailed-facility-report?fid=110038211869
MA0100978,110038211869,20125444,INS,CEI,Evaluation,S,,07/29/2004,,,MEDFIELD WASTEWATER TREATMENT FACILITY,197 WEST ST,MEDFIELD,MA,2052,NORFOLK,1,42.190808000000004,-71.33502800000001,10900010604,4,6.949,642.5,http://echo.epa.gov/detailed-facility-report?fid=110038211869
MA0100978,110038211869,20125449,INS,CE2,Evaluation (IU),E,,02/13/2003,,,MEDFIELD WASTEWATER TREATMENT FACILITY,197 WEST ST,MEDFIELD,MA,2052,NORFOLK,1,42.190808000000004,-71.33502800000001,10900010604,4,6.949,642.5,http://echo.epa.gov/detailed-facility-report?fid=110038211869
MA0100978,110038211869,20125459,INS,CEI,Evaluation,S,,04/27/1989,,,MEDFIELD WASTEWATER TREATMENT FACILITY,197 WEST ST,MEDFIELD,MA,2052,NORFOLK,1,42.190808000000004,-71.33502800000001,10900010604,4,6.949,642.5,http://echo.epa.gov/detailed-facility-report?fid=110038211869
MA0100978,110038211869,1800008695,INS,CEI,Evaluation,S,06/05/2009,06/05/2009,,,MEDFIELD WASTEWATER TREATMENT FACILITY,197 WEST ST,MEDFIELD,MA,2052,NORFOLK,1,42.190808000000004,-71.33502800000001,10900010604,4,6.949,642.5,http://echo.epa.gov/detailed-facility-report?fid=110038211869
MA0100978,110038211869,3601044724,INS,CEI,Evaluation,S,04/14/2017,04/14/2017,,,MEDFIELD WASTEWATER TREATMENT FACILITY,197 WEST ST,MEDFIELD,MA,2052,NORFOLK,1,42.190808000000004,-71.33502800000001,10900010604,4,6.949,642.5,http://echo.epa.gov/detailed-facility-report?fid=110038211869
MA0100978,110038211869,3601756282,INS,CEI,Evaluation,S,05/04/2018,05/04/2018,,,MEDFIELD WASTEWATER TREATMENT FACILITY,197 WEST ST,MEDFIELD,MA,2052,NORFOLK,1,42.190808000000004,-71.33502800000001,10900010604,4,6.949,642.5,http://echo.epa.gov/detailed-facility-report?fid=110038211869
MA0100978,110038211869,20125448,INS,CEI,Evaluation,S,,06/26/1996,,,MEDFIELD WASTEWATER TREATMENT FACILITY,197 WEST ST,MEDFIELD,MA,2052,NORFOLK,1,42.190808000000004,-71.33502800000001,10900010604,4,6.949,642.5,http://echo.epa.gov/detailed-facility-report?fid=110038211869
MA0100978,110038211869,20125456,INS,CEI,Evaluation,S,,03/06/1991,,,MEDFIELD WASTEWATER TREATMENT FACILITY,197 WEST ST,MEDFIELD,MA,2052,NORFOLK,1,42.190808000000004,-71.33502800000001,10900010604,4,6.949,642.5,http://echo.epa.gov/detailed-facility-report?fid=110038211869
MA0100978,110038211869,20125467,INS,CEI,Evaluation,S,,05/07/1984,,,MEDFIELD WASTEWATER TREATMENT FACILITY,197 WEST ST,MEDFIELD,MA,2052,NORFOLK,1,42.190808000000004,-71.33502800000001,10900010604,4,6.949,642.5,http://echo.epa.gov/detailed-facility-report?fid=110038211869
MA0100978,110038211869,20125462,INS,CEI,Evaluation,S,,08/05/1986,,,MEDFIELD WASTEWATER TREATMENT FACILITY,197 WEST ST,MEDFIELD,MA,2052,NORFOLK,1,42.190808000000004,-71.33502800000001,10900010604,4,6.949,642.5,http://echo.epa.gov/detailed-facility-report?fid=110038211869
MA0100978,110038211869,20125439,INS,CEI,Evaluation,S,,09/02/1997,,,MEDFIELD WASTEWATER TREATMENT FACILITY,197 WEST ST,MEDFIELD,MA,2052,NORFOLK,1,42.190808000000004,-71.33502800000001,10900010604,4,6.949,642.5,http://echo.epa.gov/detailed-facility-report?fid=110038211869
MA0100978,110038211869,20125457,INS,CEI,Evaluation,S,,04/26/1990,,,MEDFIELD WASTEWATER TREATMENT FACILITY,197 WEST ST,MEDFIELD,MA,2052,NORFOLK,1,42.190808000000004,-71.33502800000001,10900010604,4,6.949,642.5,http://echo.epa.gov/detailed-facility-report?fid=110038211869
MA0100978,110038211869,20125446,INS,CEI,Evaluation,S,,01/02/1999,,,MEDFIELD WASTEWATER TREATMENT FACILITY,197 WEST ST,MEDFIELD,MA,2052,NORFOLK,1,42.190808000000004,-71.33502800000001,10900010604,4,6.949,642.5,http://echo.epa.gov/detailed-facility-report?fid=110038211869
MA0100978,110038211869,20125451,INS,CEI,Evaluation,S,,07/24/2002,,,MEDFIELD WASTEWATER TREATMENT FACILITY,197 WEST ST,MEDFIELD,MA,2052,NORFOLK,1,42.190808000000004,-71.33502800000001,10900010604,4,6.949,642.5,http://echo.epa.gov/detailed-facility-report?fid=110038211869
MA0100978,110038211869,20125452,INS,CEI,Evaluation,S,,01/22/2002,,,MEDFIELD WASTEWATER TREATMENT FACILITY,197 WEST ST,MEDFIELD,MA,2052,NORFOLK,1,42.190808000000004,-71.33502800000001,10900010604,4,6.949,642.5,http://echo.epa.gov/detailed-facility-report?fid=110038211869
MA0100978,110038211869,20125453,INS,CEI,Evaluation,S,,08/11/1994,,,MEDFIELD WASTEWATER TREATMENT FACILITY,197 WEST ST,MEDFIELD,MA,2052,NORFOLK,1,42.190808000000004,-71.33502800000001,10900010604,4,6.949,642.5,http://echo.epa.gov/detailed-facility-report?fid=110038211869
MA0100978,110038211869,20125454,INS,CEI,Evaluation,S,,12/09/1992,,,MEDFIELD WASTEWATER TREATMENT FACILITY,197 WEST ST,MEDFIELD,MA,2052,NORFOLK,1,42.190808000000004,-71.33502800000001,10900010604,4,6.949,642.5,http://echo.epa.gov/detailed-facility-report?fid=110038211869
MA0100978,110038211869,20125455,INS,CEI,Evaluation,S,,10/26/1993,,,MEDFIELD WASTEWATER TREATMENT FACILITY,197 WEST ST,MEDFIELD,MA,2052,NORFOLK,1,42.190808000000004,-71.33502800000001,10900010604,4,6.949,642.5,http://echo.epa.gov/detailed-facility-report?fid=110038211869
MA0100978,110038211869,20125460,INS,CEI,Evaluation,S,,07/13/1987,,,MEDFIELD WASTEWATER TREATMENT FACILITY,197 WEST ST,MEDFIELD,MA,2052,NORFOLK,1,42.190808000000004,-71.33502800000001,10900010604,4,6.949,642.5,http://echo.epa.gov/detailed-facility-report?fid=110038211869
MA0100978,110038211869,20125470,INS,CEI,Evaluation,S,,12/07/1982,,,MEDFIELD WASTEWATER TREATMENT FACILITY,197 WEST ST,MEDFIELD,MA,2052,NORFOLK,1,42.190808000000004,-71.33502800000001,10900010604,4,6.949,642.5,http://echo.epa.gov/detailed-facility-report?fid=110038211869
MA0100978,110038211869,1800020241,INS,CEI,Evaluation,S,08/26/2009,08/26/2009,,,MEDFIELD WASTEWATER TREATMENT FACILITY,197 WEST ST,MEDFIELD,MA,2052,NORFOLK,1,42.190808000000004,-71.33502800000001,10900010604,4,6.949,642.5,http://echo.epa.gov/detailed-facility-report?fid=110038211869
MA0100978,110038211869,3400051737,INS,CEI,Evaluation,S,12/05/2012,12/05/2012,,,MEDFIELD WASTEWATER TREATMENT FACILITY,197 WEST ST,MEDFIELD,MA,2052,NORFOLK,1,42.190808000000004,-71.33502800000001,10900010604,4,6.949,642.5,http://echo.epa.gov/detailed-facility-report?fid=110038211869
MA0100978,110038211869,3400242858,INS,CEI,Evaluation,S,05/01/2014,05/01/2014,,,MEDFIELD WASTEWATER TREATMENT FACILITY,197 WEST ST,MEDFIELD,MA,2052,NORFOLK,1,42.190808000000004,-71.33502800000001,10900010604,4,6.949,642.5,http://echo.epa.gov/detailed-facility-report?fid=110038211869
MA0100978,110038211869,3400174434,INS,CEI,Evaluation,S,09/27/2013,09/27/2013,,,MEDFIELD WASTEWATER TREATMENT FACILITY,197 WEST ST,MEDFIELD,MA,2052,NORFOLK,1,42.190808000000004,-71.33502800000001,10900010604,4,6.949,642.5,http://echo.epa.gov/detailed-facility-report?fid=110038211869
MA0100978,110038211869,20125440,INS,CEI,Evaluation,S,,07/24/1997,,,MEDFIELD WASTEWATER TREATMENT FACILITY,197 WEST ST,MEDFIELD,MA,2052,NORFOLK,1,42.190808000000004,-71.33502800000001,10900010604,4,6.949,642.5,http://echo.epa.gov/detailed-facility-report?fid=110038211869
MA0100978,110038211869,20125442,INS,CEI,Evaluation,S,,06/15/2001,,,MEDFIELD WASTEWATER TREATMENT FACILITY,197 WEST ST,MEDFIELD,MA,2052,NORFOLK,1,42.190808000000004,-71.33502800000001,10900010604,4,6.949,642.5,http://echo.epa.gov/detailed-facility-report?fid=110038211869
MA0100978,110038211869,20125447,INS,CEI,Evaluation,S,,06/30/2003,,,MEDFIELD WASTEWATER TREATMENT FACILITY,197 WEST ST,MEDFIELD,MA,2052,NORFOLK,1,42.190808000000004,-71.33502800000001,10900010604,4,6.949,642.5,http://echo.epa.gov/detailed-facility-report?fid=110038211869
MA0100978,110038211869,20125458,INS,CEI,Evaluation,S,,01/02/1992,,,MEDFIELD WASTEWATER TREATMENT FACILITY,197 WEST ST,MEDFIELD,MA,2052,NORFOLK,1,42.190808000000004,-71.33502800000001,10900010604,4,6.949,642.5,http://echo.epa.gov/detailed-facility-report?fid=110038211869
MA0100978,110038211869,20125461,INS,CEI,Evaluation,S,,06/11/1987,,,MEDFIELD WASTEWATER TREATMENT FACILITY,197 WEST ST,MEDFIELD,MA,2052,NORFOLK,1,42.190808000000004,-71.33502800000001,10900010604,4,6.949,642.5,http://echo.epa.gov/detailed-facility-report?fid=110038211869
MA0100978,110038211869,20125471,INS,CEI,Evaluation,S,,11/27/1979,,,MEDFIELD WASTEWATER TREATMENT FACILITY,197 WEST ST,MEDFIELD,MA,2052,NORFOLK,1,42.190808000000004,-71.33502800000001,10900010604,4,6.949,642.5,http://echo.epa.gov/detailed-facility-report?fid=110038211869
MA0100978,110038211869,1400006799,INS,DIA,Diagnostic,S,04/02/2008,04/02/2008,,,MEDFIELD WASTEWATER TREATMENT FACILITY,197 WEST ST,MEDFIELD,MA,2052,NORFOLK,1,42.190808000000004,-71.33502800000001,10900010604,4,6.949,642.5,http://echo.epa.gov/detailed-facility-report?fid=110038211869
MA0100978,110038211869,20125462,INS,SA1,Sampling,S,,08/05/1986,,,MEDFIELD WASTEWATER TREATMENT FACILITY,197 WEST ST,MEDFIELD,MA,2052,NORFOLK,1,42.190808000000004,-71.33502800000001,10900010604,4,6.949,642.5,http://echo.epa.gov/detailed-facility-report?fid=110038211869
MA0100978,110038211869,20125463,INS,CEI,Evaluation,S,,01/22/1986,,,MEDFIELD WASTEWATER TREATMENT FACILITY,197 WEST ST,MEDFIELD,MA,2052,NORFOLK,1,42.190808000000004,-71.33502800000001,10900010604,4,6.949,642.5,http://echo.epa.gov/detailed-facility-report?fid=110038211869
MA0100978,110038211869,20125464,INS,CEI,Evaluation,S,,10/10/1985,,,MEDFIELD WASTEWATER TREATMENT FACILITY,197 WEST ST,MEDFIELD,MA,2052,NORFOLK,1,42.190808000000004,-71.33502800000001,10900010604,4,6.949,642.5,http://echo.epa.gov/detailed-facility-report?fid=110038211869
MA0100978,110038211869,20125468,INS,CEI,Evaluation,S,,09/29/1983,,,MEDFIELD WASTEWATER TREATMENT FACILITY,197 WEST ST,MEDFIELD,MA,2052,NORFOLK,1,42.190808000000004,-71.33502800000001,10900010604,4,6.949,642.5,http://echo.epa.gov/detailed-facility-report?fid=110038211869
MA0100978,110038211869,600070444,INS,PRV,Plan Review,S,06/28/2007,06/28/2007,,,MEDFIELD WASTEWATER TREATMENT FACILITY,197 WEST ST,MEDFIELD,MA,2052,NORFOLK,1,42.190808000000004,-71.33502800000001,10900010604,4,6.949,642.5,http://echo.epa.gov/detailed-facility-report?fid=110038211869
MA0100978,110038211869,20125450,INS,CEI,Evaluation,S,,07/20/1995,,,MEDFIELD WASTEWATER TREATMENT FACILITY,197 WEST ST,MEDFIELD,MA,2052,NORFOLK,1,42.190808000000004,-71.33502800000001,10900010604,4,6.949,642.5,http://echo.epa.gov/detailed-facility-report?fid=110038211869
MA0100978,110038211869,20125465,INS,CEI,Evaluation,S,,06/20/1985,,,MEDFIELD WASTEWATER TREATMENT FACILITY,197 WEST ST,MEDFIELD,MA,2052,NORFOLK,1,42.190808000000004,-71.33502800000001,10900010604,4,6.949,642.5,http://echo.epa.gov/detailed-facility-report?fid=110038211869
MA0100978,110038211869,1800083110,INS,CEI,Evaluation,S,02/18/2010,02/18/2010,,,MEDFIELD WASTEWATER TREATMENT FACILITY,197 WEST ST,MEDFIELD,MA,2052,NORFOLK,1,42.190808000000004,-71.33502800000001,10900010604,4,6.949,642.5,http://echo.epa.gov/detailed-facility-report?fid=110038211869
MA0100978,110038211869,3000057908,INS,CEI,Evaluation,S,06/07/2012,06/07/2012,,,MEDFIELD WASTEWATER TREATMENT FACILITY,197 WEST ST,MEDFIELD,MA,2052,NORFOLK,1,42.190808000000004,-71.33502800000001,10900010604,4,6.949,642.5,http://echo.epa.gov/detailed-facility-report?fid=110038211869
MAU000204,110043465078,2600007061,INS,CEI,Evaluation,E,03/14/2011,03/14/2011,,,STRATEGIC MATERIALS INC,45 KENWOOD CIRCLE,FRANKLIN,MA,2038,NORFOLK,1,42.072340000000004,-71.42016,10900010601,4,8.464,1004.17,http://echo.epa.gov/detailed-facility-report?fid=110043465078
MAR05D338,110043465078,2600007052,INS,CEI,Evaluation,E,03/14/2011,03/14/2011,,,STRATEGIC MATERIALS INC,45 KENWOOD CIRCLE,FRANKLIN,MA,2038,NORFOLK,1,42.072340000000004,-71.42016,10900010601,4,8.464,1004.17,http://echo.epa.gov/detailed-facility-report?fid=110043465078
MAR05D338,110043465078,3000011725,INS,ROS,Reconnaissance without Sampling,E,03/21/2012,03/21/2012,,,STRATEGIC MATERIALS INC,45 KENWOOD CIRCLE,FRANKLIN,MA,2038,NORFOLK,1,42.072340000000004,-71.42016,10900010601,4,8.464,1004.17,http://echo.epa.gov/detailed-facility-report?fid=110043465078
MAR05C004,110054621940,600059191,INS,CEI,Evaluation,E,08/23/2007,08/23/2007,,,GAF MATERIALS,60 CURVE ST,MILLIS,MA,2054,NORFOLK,1,42.172211,-71.356278,10900010603,4,6.401,684.88,http://echo.epa.gov/detailed-facility-report?fid=110054621940
MA0028649,110024371892,20122393,INS,CEI,Evaluation,S,,08/17/1987,,,DRAKA CABLETEQ USA,761 JOSEPH WARNER BLVD,TAUNTON,MA,2780,BRISTOL,1,41.87149,-71.123863,10900040302,4,17.499000000000002,1137.57,http://echo.epa.gov/detailed-facility-report?fid=110024371892
MA0028649,110024371892,20122392,INS,CEI,Evaluation,S,,09/23/2005,,,DRAKA CABLETEQ USA,761 JOSEPH WARNER BLVD,TAUNTON,MA,2780,BRISTOL,1,41.87149,-71.123863,10900040302,4,17.499000000000002,1137.57,http://echo.epa.gov/detailed-facility-report?fid=110024371892
MA0028649,110024371892,20122394,INS,CEI,Evaluation,S,,04/16/1986,,,DRAKA CABLETEQ USA,761 JOSEPH WARNER BLVD,TAUNTON,MA,2780,BRISTOL,1,41.87149,-71.123863,10900040302,4,17.499000000000002,1137.57,http://echo.epa.gov/detailed-facility-report?fid=110024371892
MANOEEG49,110000883759,3601416859,INS,ROS,Reconnaissance without Sampling,E,04/11/2018,04/11/2018,,,WATERS COMPANY,34 MAPLE STREET,MILFORD,MA,1757,WORCESTER,1,42.1328,-71.4827,10900010601,4,14.527000000000001,1232.71,http://echo.epa.gov/detailed-facility-report?fid=110000883759
MAG640073,110024404170,2200018324,INS,SA1,Sampling,S,05/28/2010,05/28/2010,,,WELLIFIELD,VINNICUM ROAD,SWANSEA,MA,2777,BRISTOL,1,41.772059999999996,-71.24468,10900040701,4,4.372,485.86,http://echo.epa.gov/detailed-facility-report?fid=110024404170
MARNEB628,110000883759,20123485,INS,CEI,Evaluation,E,,02/03/2005,,,WATERS COMPANY,34 MAPLE STREET,MILFORD,MA,1757,WORCESTER,1,42.1328,-71.4827,10900010601,4,14.527000000000001,1232.71,http://echo.epa.gov/detailed-facility-report?fid=110000883759
